Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Gut	28/7807	0.01104797025008155166025947124808226362802088260650634765625	0.043731548906572804968906353906277217902243137359619140625	0.002038181979824357954733660136525941197760403156280517578125	0.0084185777427527828942199761286246939562261104583740234375	-6.380817726657875	28.748828859605307	MYCBP2;SEL1L;UBP1;UBE3A;PPP2CA;RARS;SH3BGRL2;NEFM;KPNA4;DENR;KIF21A;VPS36;SH3GL2;CADPS2;MCF2;CADPS;SMARCA2;LZTFL1;SNAP91;PJA2;PREPL;PSMC1;DNAJA2;MATR3;GRSF1;SAE1;RAB3GAP1;OPTN
Eye	22/5536	0.0096464338997808256326305098582452046684920787811279296875	0.039242554588738064180741815789588144980370998382568359375	0.0027174087319057882959627558960846727131865918636322021484375	0.01053689100126734175255638348289721761830151081085205078125	-6.016712818981352	27.92456883949385	MYCBP2;CADPS;SMARCA2;PJA2;PPP2CA;CCNB1;PREPL;RUSC1;RARS;PSMC1;DNAJA2;ARHGEF3;SH3BGRL2;NEFM;MATR3;KPNA4;DENR;GRSF1;SAE1;OPTN;RAB3GAP1;RAB11FIP5
BTO:0005453	26/7164	0.0138046465538741273959555400097087840549647808074951171875	0.052457656904721684798520442427616217173635959625244140625	0.0030899312951365568748196555048934897058643400669097900390625	0.01151150874658717244980454808001013589091598987579345703125	-6.433485255432691	27.55300921374584	MYCBP2;SEL1L;UBP1;UBE3A;SDAD1;PPP2CA;NKRF;RARS;NEFM;KPNA4;DENR;KIF21A;VPS36;SH3GL2;SMARCA2;LZTFL1;SNAP91;PREPL;PSMC1;DNAJA2;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
B-lymphocyte	28/8270	0.0256780989380352535345064524108238401822745800018310546875	0.073734990053568261192395993930404074490070343017578125	0.005465295198187146603896469088113008183427155017852783203125	0.0195925676916142987860069979433319531381130218505859375	-6.929087358242033	25.375127443584727	MYCBP2;SEL1L;UBP1;UBE3A;CCDC28A;PPP2CA;NKRF;RARS;HSF2;NEFM;KPNA4;DENR;KIF21A;VPS36;SH3GL2;CADPS;SMARCA2;LZTFL1;SNAP91;PJA2;PREPL;PSMC1;DNAJA2;MATR3;GRSF1;SAE1;RAB3GAP1;OPTN
Heart	42/14216	0.0265819653828601558387401126992699573747813701629638671875	0.073734990053568261192395993930404074490070343017578125	0.000510787955009846445821042326684846557327546179294586181640625	0.0024262427862967706447550053638906319974921643733978271484375	-5.946525039278116	21.571152105792333	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;RAB11FIP5;SYT4;CADPS2;ELOVL4;ABCA5;MCF2;CADPS;NME5;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Oviduct	37/12240	0.040661023457066895747669121874423581175506114959716796875	0.0989825759742161970233809142882819287478923797607421875	0.0035403455619003819897228080293416496715508401393890380859375	0.01293587801463601076601417361189305665902793407440185546875	-6.12905944168574	19.628222764795726	WDR69;MYCBP2;SEL1L;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;RUSC1;RARS;HSF2;SH3BGRL2;KPNA4;DENR;KIF21A;VPS36;SH3GL2;IFITM5;RAB11FIP5;ABCA5;MCF2;NME5;SMARCA2;LZTFL1;SNAP91;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;PRR23B;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Intestine	20/5377	0.02988136130313408245218198544534971006214618682861328125	0.078853592327714938647886810940690338611602783203125	0.010797201008430325208653499657884822227060794830322265625	0.03537014123451313885038160833573783747851848602294921875	-4.685884075840735	16.449891456344364	SEL1L;UBP1;UBE3A;SDAD1;PJA2;PPP2CA;CCNB1;PREPL;RUSC1;RARS;PSMC1;DNAJA2;SH3BGRL2;MATR3;KPNA4;DENR;KIF21A;GRSF1;SAE1;OPTN
Thyroid_gland	40/13652	0.04711580678584592618562965071760118007659912109375	0.1065714677298895962653801916530937887728214263916015625	0.002288258315509757688521741414433563477359712123870849609375	0.009065639869451934396149539452380849979817867279052734375	-4.834452195005682	14.769960832859805	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;KIF21A;KPNA4;DENR;VPS36;IFITM5;RAB11FIP5;SYT4;CADPS2;ELOVL4;ABCA5;NME5;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;PRR23B;RAB3GAP1;OPTN
Uterus	37/12771	0.08664922729909070586717945161581155844032764434814453125	0.1583014729502618678225189796648919582366943359375	0.00987311670927947145071090773171818000264465808868408203125	0.03291038903093157497181664439267478883266448974609375	-5.7404828846313105	14.04057349656649	SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;RAB11FIP5;CADPS2;ELOVL4;ABCA5;CADPS;NME5;SMARCA2;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Cerebellum	41/14879	0.140764977220545428604481230649980716407299041748046875	0.228592698050458398295603501537698321044445037841796875	0.00879653591262208323087179451249539852142333984375	0.030388033152694469973820190489277592860162258148193359375	-5.489430322171654	10.762926258758062	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;RAB11FIP5;SYT4;CADPS2;ELOVL4;ABCA5;MCF2;CADPS;NME5;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Cervical_carcinoma_cell	17/4876	0.0809567077525972511597984748732415027916431427001953125	0.15209332449475720938636413848144002258777618408203125	0.03824724381926929150932181755706551484763622283935546875	0.07848987764105026798677755550670553930103778839111328125	-4.256109914774057	10.699182495042546	MYCBP2;SDAD1;SMARCA2;PJA2;CCNB1;NKRF;DNAJA2;ARHGEF3;MATR3;KPNA4;DENR;KIF21A;GRSF1;SAE1;OPTN;RAB3GAP1;RAB11FIP5
Optic_nerve	2/57	0.00895526535225884580404542845144533202983438968658447265625	0.0378111203762040160025748036787263117730617523193359375	0.00809136411290600245094228881725939572788774967193603515625	0.0284696144713359362843352329264234867878258228302001953125	-2.2115501635362973	10.42859490014212	NEFM;OPTN
Vagus_nerve	2/29	0.00238185546154508730187782106213489896617829799652099609375	0.0111506757900170470898526531300376518629491329193115234375	0.002290266914387857101476075882828808971680700778961181640625	0.009065639869451934396149539452380849979817867279052734375	-1.7244427654921846	10.415419592069734	RARS;MYCBP2
Uterine_endometrium	32/11318	0.18027116100180295976684874403872527182102203369140625	0.26969701252238242883407792760408483445644378662109375	0.0467719510015584261086729611633927561342716217041015625	0.086278356216467011474691162220551632344722747802734375	-5.740607388666994	9.835343095629622	WDR69;MYCBP2;SEL1L;UBE3A;CCDC28A;PPP2CA;CCNB1;RUSC1;RARS;SH3BGRL2;KPNA4;DENR;KIF21A;VPS36;SH3GL2;IFITM5;SYT4;ABCA5;MCF2;SMARCA2;LZTFL1;SNAP91;PJA2;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Trachea	5/882	0.0683775999338152862261352993300533853471279144287109375	0.1443527109713878264773967430301127023994922637939453125	0.051257901100309789799158721734784194268286228179931640625	0.090060461886572962253438845436903648078441619873046875	-3.50178686190441	9.394278612468003	PREPL;SH3BGRL2;MATR3;NME5;SPATA18
Erythroleukemia_cell	15/4265	0.0955658517408390917324823021772317588329315185546875	0.17129728142225875142656832395005039870738983154296875	0.049903465510335219545989815514985821209847927093505859375	0.08944960799022351471965208702386007644236087799072265625	-3.843987981309178	9.025452072588037	MYCBP2;SDAD1;SMARCA2;PJA2;NKRF;PSMC1;MATR3;KPNA4;DENR;KIF21A;GRSF1;SAE1;OPTN;RAB3GAP1;RAB11FIP5
Skin	42/15601	0.199046129401659499524868124353815801441669464111328125	0.290913573740886943763683802899322472512722015380859375	0.011309474305148746464677600442882976494729518890380859375	0.0364203409826824031636505196729558520019054412841796875	-5.366164552224147	8.66216303376338	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;SYT4;CADPS2;ELOVL4;ABCA5;MCF2;CADPS;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Cervical_cancer_cell_line	2/96	0.0240558350991921625350311586544194142334163188934326171875	0.0737194946588146937660468438480165787041187286376953125	0.0212453497851487795033964545154958614148199558258056640625	0.05175149306638805735136799057727330364286899566650390625	-2.2172645751332416	8.264582506169482	CCNB1;UBE3A
Adipose_tissue	34/12174	0.18760937369776886640693192020989954471588134765625	0.2784826640826256749505773768760263919830322265625	0.04184704095045087279824969073160900734364986419677734375	0.07950937780585666525556831629728549160063266754150390625	-4.641924409788061	7.767765100852573	MYCBP2;SEL1L;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;KPNA4;DENR;KIF21A;VPS36;RAB11FIP5;CADPS2;ABCA5;MCF2;NME5;SMARCA2;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;RAB3GAP1;OPTN
Skeletal_muscle	41/15243	0.216361155563605189744436074761324562132358551025390625	0.309108671374000831821859947012853808701038360595703125	0.0178066650681363673747181763928892905823886394500732421875	0.0480148585211901679503654349900898523628711700439453125	-5.060728474642901	7.746994783916977	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;RAB11FIP5;SYT4;CADPS2;ELOVL4;ABCA5;MCF2;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;PRR23B;RAB3GAP1;OPTN
Duodenum	42/15789	0.246239288351478347038892025011591613292694091796875	0.331811806998445979477452283390448428690433502197265625	0.016462869213192711514981425580117502249777317047119140625	0.045999193389803162690387949851356097497045993804931640625	-5.429038504570233	7.608534150121652	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;SYT4;CADPS2;ABCA5;MCF2;CADPS;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;PRR23B;RAB3GAP1;OPTN
Epididymis	34/12472	0.25116361301380718540343650602153502404689788818359375	0.333713891416946573098556427794392220675945281982421875	0.06387846111614590982608063995940028689801692962646484375	0.10553351041282976741086940819513984024524688720703125	-5.331409379868299	7.366145541839342	WDR69;SEL1L;MYCBP2;UBE3A;CCDC28A;PPP2CA;RUSC1;RARS;SH3BGRL2;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;SYT4;ABCA5;MCF2;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;PRR23B;RAB3GAP1;OPTN
Stomach	43/16255	0.256436752416325408621133874476072378456592559814453125	0.333719061363711155809852471065823920071125030517578125	0.01185271457873527008175518204780019004829227924346923828125	0.0375335961659950256841256077677826397120952606201171875	-5.205502300237931	7.084028698127427	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;SYT4;CADPS2;ABCA5;MCF2;CADPS;NME5;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;PRR23B;RAB3GAP1;OPTN
Cardiac_muscle	41/15135	0.19153264681590653761844578184536658227443695068359375	0.282102348023428206591489697530050761997699737548828125	0.01451047519839002673813777022360227419994771480560302734375	0.043761750598319125449275901473811245523393154144287109375	-4.252138921485763	7.027497262233031	SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;SYT4;CADPS2;ABCA5;MCF2;CADPS;NME5;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;PRR23B;RAB3GAP1;OPTN
Prostate_gland	42/15901	0.277512306118993301584652044766698963940143585205078125	0.353874752769186062817396987156826071441173553466796875	0.0204789376097665766496280781439054408110678195953369140625	0.050532443452670772199297744009527377784252166748046875	-5.39271322528415	6.912865158539065	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;CADPS2;ELOVL4;ABCA5;MCF2;CADPS;NME5;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Adrenal_gland	43/16140	0.2248431436822133921982214133095112629234790802001953125	0.3141190977913275172994644890422932803630828857421875	0.00927029714778798523411307286323790322057902812957763671875	0.031452793894280663133944386800067150034010410308837890625	-4.583746050228604	6.840563773118691	SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;SYT4;CADPS2;ELOVL4;ABCA5;MCF2;CADPS;NME5;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;PRR23B;RAB3GAP1;OPTN
Hippocampus	31/11325	0.26748020418384410579193399826181121170520782470703125	0.3433867486143944436349784155027009546756744384765625	0.08698997551078040124661328036381746642291545867919921875	0.1215301128459432000727957756680552847683429718017578125	-5.012572895920381	6.610128592216518	MYCBP2;SEL1L;UBE3A;SDAD1;CCDC28A;PPP2CA;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KPNA4;DENR;KIF21A;VPS36;SH3GL2;RAB11FIP5;ABCA5;MCF2;SMARCA2;SNAP91;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;RAB3GAP1;OPTN
Bone	6/1374	0.1263708371553569909107039848095155321061611175537109375	0.208786600517546327981932563488953746855258941650390625	0.09347573292337536809970544027237338013947010040283203125	0.1267540791422120116660465782842948101460933685302734375	-3.16999803881392	6.557250443250243	CCNB1;RARS;DNAJA2;MATR3;SAE1;OPTN
Keratinocyte	2/137	0.04608052780243980517393964646544191054999828338623046875	0.10636952228446448776022492666015750728547573089599609375	0.0404192348075429752629617041748133487999439239501953125	0.07848987764105026798677755550670553930103778839111328125	-2.0894956118557144	6.430140263678353	UBE3A;RAB11FIP5
Pronephros	4/709	0.100549891591968532100764832648565061390399932861328125	0.1752704532337066023472971210139803588390350341796875	0.07978301997326704697588439785249647684395313262939453125	0.11392157412983239250792166785686276853084564208984375	-2.70898488411265	6.222812538913911	PSMC1;UBE3A;SMARCA2;PJA2
Cerebral_cortex	42/15695	0.2218054961459648699584334963219589553773403167724609375	0.312170698279506109162895199915510602295398712158203125	0.0136641981136205355185087029212809284217655658721923828125	0.041913111537914195248166748797302716411650180816650390625	-4.106557488610762	6.184288419989475	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;SYT4;CADPS2;ELOVL4;ABCA5;MCF2;CADPS;NME5;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;RAB3GAP1;OPTN
Connective_tissue	28/9893	0.216680925605785557053195589105598628520965576171875	0.309108671374000831821859947012853808701038360595703125	0.0772937881566542472899783433604170568287372589111328125	0.1121054942730099757142170346924103796482086181640625	-3.9921175723570523	6.1052627574413	WDR69;SEL1L;UBE3A;SDAD1;CCDC28A;PPP2CA;RUSC1;RARS;SH3BGRL2;NEFM;KPNA4;DENR;KIF21A;VPS36;IFITM5;ABCA5;MCF2;CADPS;SMARCA2;SNAP91;PJA2;PSMC1;ARHGEF3;MATR3;GRSF1;SAE1;RAB3GAP1;OPTN
Bronchus	34/12644	0.29278960770481765596429113429621793329715728759765625	0.36841076466169109249193525101873092353343963623046875	0.08034468912314494948301302201798534952104091644287109375	0.11392157412983239250792166785686276853084564208984375	-4.7496012275303725	5.83393989147797	WDR69;SEL1L;MYCBP2;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;RUSC1;RARS;SH3BGRL2;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;ABCA5;MCF2;NME5;SMARCA2;SNAP91;LZTFL1;PJA2;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Nasopharynx	34/12374	0.2290264879806223341507376289882813580334186553955078125	0.315326324031291627125739296388928778469562530517578125	0.05578370485611049145457940312553546391427516937255859375	0.093795609935053037009566878623445518314838409423828125	-3.9068616585428053	5.758392214297218	WDR69;SEL1L;MYCBP2;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;RUSC1;RARS;SH3BGRL2;KIF21A;KPNA4;DENR;VPS36;SH3GL2;RAB11FIP5;ABCA5;MCF2;NME5;SMARCA2;SNAP91;LZTFL1;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;PRR23B;RAB3GAP1;OPTN
Vagina	28/10073	0.2560804988793474734620758681558072566986083984375	0.333719061363711155809852471065823920071125030517578125	0.09676076138273521920485364944397588260471820831298828125	0.1294686243853499230116455009920173324644565582275390625	-4.2223384838759	5.751937327553412	SEL1L;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;RUSC1;RARS;SH3BGRL2;KPNA4;DENR;KIF21A;VPS36;SH3GL2;RAB11FIP5;ABCA5;MCF2;SMARCA2;LZTFL1;PJA2;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;RAB3GAP1;OPTN
Lymph	4/784	0.131758699846658000609522787271998822689056396484375	0.2158116635419398132711421567364595830440521240234375	0.10550107710237066616087986403726972639560699462890625	0.1392028100656279576696761068888008594512939453125	-2.6834985226045025	5.4388693491598685	CCNB1;UBE3A;SAE1;GRSF1
Smooth_muscle	27/9462	0.2097567867252101425634691622690297663211822509765625	0.304227400593816199592112070604343898594379425048828125	0.07794309291284896856755182170672924257814884185791015625	0.11219081555637351599319373463004012592136859893798828125	-3.442189659042292	5.376034451870999	SEL1L;UBE3A;CCDC28A;PPP2CA;RUSC1;RARS;HSF2;SH3BGRL2;KPNA4;DENR;VPS36;SH3GL2;IFITM5;SYT4;ABCA5;MCF2;SMARCA2;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;RAB3GAP1;OPTN
Urinary_bladder	42/16036	0.318223417574014122433112561338930390775203704833984375	0.384937927478593400199002871886477805674076080322265625	0.026497409107888010570963643885988858528435230255126953125	0.059526204055536942327808702657421235926449298858642578125	-4.592890087648811	5.25886636993079	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;SYT4;CADPS2;ABCA5;MCF2;CADPS;NME5;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Bone_marrow	38/14508	0.35602256129997045253077203597058542072772979736328125	0.42015084873909558371707362312008626759052276611328125	0.073337393364914904569928921773680485785007476806640625	0.10971736015223489124625899648890481330454349517822265625	-4.919319704992376	5.08048240217241	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;SYT4;ABCA5;MCF2;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Breast	33/12084	0.2556788833926211257363547701970674097537994384765625	0.333719061363711155809852471065823920071125030517578125	0.0710548394317962739297200869259540922939777374267578125	0.1080033559363303419242896552532329224050045013427734375	-3.408137657876646	4.6481305505307615	WDR69;MYCBP2;SEL1L;UBE3A;CCDC28A;PPP2CA;CCNB1;RUSC1;RARS;SH3BGRL2;KPNA4;DENR;KIF21A;VPS36;SH3GL2;IFITM5;RAB11FIP5;SYT4;ABCA5;SMARCA2;LZTFL1;SNAP91;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Peripheral_nervous_system	2/186	0.07884749760131677664976024288989719934761524200439453125	0.1507548505606589872574119226555922068655490875244140625	0.0690797553763164151607867324855760671198368072509765625	0.10758322558606654706370164831241709180176258087158203125	-1.8265671677273427	4.639918438320179	CADPS;SDAD1
Ovary	42/16042	0.320106276534830314073332147017936222255229949951171875	0.384937927478593400199002871886477805674076080322265625	0.02679881019659259566711995148580172099173069000244140625	0.059526204055536942327808702657421235926449298858642578125	-3.9765484187195597	4.5296951482224	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;RAB11FIP5;SYT4;CADPS2;ELOVL4;ABCA5;MCF2;CADPS;NME5;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Rectum	39/14744	0.305654554825325164291172086450387723743915557861328125	0.374673325269753443311770979562425054609775543212890625	0.048816077752434607062159699353287578560411930084228515625	0.08913840898281220892496179430963820777833461761474609375	-3.7880608393824837	4.489987454245981	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;SYT4;ABCA5;MCF2;CADPS;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;PRR23B;RAB3GAP1;OPTN
Pancreas	42/16051	0.322941924305642891201983957216725684702396392822265625	0.3859054441388185541228494912502355873584747314453125	0.02725673554121954555995444025029428303241729736328125	0.059526204055536942327808702657421235926449298858642578125	-3.908042325374476	4.417192915888324	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;SYT4;CADPS2;ABCA5;MCF2;CADPS;NME5;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Tonsil	36/13827	0.39465134856239070249017686364823020994663238525390625	0.454447007435480221371193465529358945786952972412109375	0.10872759044594619559642723061188007704913616180419921875	0.140532259760066502440878366542165167629718780517578125	-4.740901377699889	4.407865219759701	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;CCDC28A;PPP2CA;CCNB1;RUSC1;RARS;SH3BGRL2;KIF21A;KPNA4;DENR;VPS36;SH3GL2;IFITM5;RAB11FIP5;SYT4;ABCA5;MCF2;CADPS;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Placenta	41/15885	0.4039932681919189416674953463370911777019500732421875	0.460250860076548973243149021072895266115665435791015625	0.055390127724632899630652360656313248910009860992431640625	0.093795609935053037009566878623445518314838409423828125	-4.821417609634014	4.369925909232178	WDR69;SEL1L;MYCBP2;UBP1;UBE3A;SDAD1;CCDC28A;PPP2CA;CCNB1;NKRF;RUSC1;RARS;HSF2;SH3BGRL2;NEFM;KIF21A;KPNA4;DENR;VPS36;SH3GL2;RAB11FIP5;SYT4;CADPS2;ELOVL4;ABCA5;MCF2;CADPS;SMARCA2;SNAP91;LZTFL1;PJA2;PREPL;PSMC1;DNAJA2;ARHGEF3;MATR3;GRSF1;SAE1;SPATA18;RAB3GAP1;OPTN
Ascites	4/884	0.178806495215275640386920485980226658284664154052734375	0.269628841991288670243420710903592407703399658203125	0.1449559530975823851139949738353607244789600372314453125	0.1776879425067139084415401839578407816588878631591796875	-2.440085999268085	4.200488703610001	PPP2CA;CCNB1;RARS;MATR3
Breast_cancer_cell	2/221	0.1055407577025753440569388885705848224461078643798828125	0.1822976723953574074155170592348440550267696380615234375	0.0925730576594061271844537941433372907340526580810546875	0.1265387119085407408025645281668403185904026031494140625	-1.833992746833748	4.124022593675665	PSMC1;MATR3
Hepatoma_cell	2/241	0.121752014866481073074311325399321503937244415283203125	0.204715777209127480773531715385615825653076171875	0.10690680330145850562839626718414365313947200775146484375	0.1400847767398421817031106684225960634648799896240234375	-1.7708947673206634	3.7290952465200893	CADPS2;ABCA5
