Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Placenta	16/15885	0.6044918736986157892232540689292363822460174560546875	0.80584650266611357327661835370236076414585113525390625	0.141147778158377035229165130658657290041446685791015625	0.244006641208327434977576331220916472375392913818359375	-7.106600072234559	3.5772283283218007	CADPS2;WDR69;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Prostate_gland	16/15901	0.60800202050513074691906467705848626792430877685546875	0.80584650266611357327661835370236076414585113525390625	0.142972641333004357733216238557361066341400146484375	0.244006641208327434977576331220916472375392913818359375	-7.106600072234559	3.5360812687675596	CADPS2;WDR69;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Cerebellum	15/14879	0.59262096284096033027566363671212457120418548583984375	0.80584650266611357327661835370236076414585113525390625	0.1869847002155656523481042086132219992578029632568359375	0.288361947320390388238564582934486679732799530029296875	-6.328232225411276	3.3109328096944153	CADPS2;WDR69;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Cerebral_cortex	16/15695	0.562761979022642133685394583153538405895233154296875	0.80584650266611357327661835370236076414585113525390625	0.12093169922171363717122716252561076544225215911865234375	0.21498968750526870064021522921393625438213348388671875	-5.555461956674893	3.1938268170443744	CADPS2;WDR69;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Pharynx	1/541	0.42230891324488328830710770489531569182872772216796875	0.69567120749575284133214836401748470962047576904296875	0.379262931841517048070500095491297543048858642578125	0.48767005745325686660862629651091992855072021484375	-3.5594745284402234	3.0683318645229765	RUSC1
Lymph_node	15/14834	0.58344886079514413079749601820367388427257537841796875	0.80584650266611357327661835370236076414585113525390625	0.181279173114947733669310991899692453444004058837890625	0.2864658538112754282423111362732015550136566162109375	-5.669300329568151	3.054610362046585	CADPS2;WDR69;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Connective_tissue	10/9893	0.56918656180563587110299295090953819453716278076171875	0.80584650266611357327661835370236076414585113525390625	0.32997953600657925488093269450473599135875701904296875	0.452485583937312252356122144192340783774852752685546875	-5.347787846864406	3.0137299151745296	WDR69;ABCA5;RUSC1;RARS;SH3BGRL2;UBE3A;KPNA4;GRSF1;RAB3GAP1;CCDC28A
Uterine_endometrium	11/11318	0.646742540229892082237483919016085565090179443359375	0.8278304514942618208550584313343279063701629638671875	0.375070877049432371830306465199100784957408905029296875	0.48767005745325686660862629651091992855072021484375	-6.590480176171978	2.872177342883596	WDR69;ABCA5;RUSC1;RARS;SH3BGRL2;UBE3A;KPNA4;GRSF1;LZTFL1;RAB3GAP1;CCDC28A
Cervical_carcinoma_cell	5/4876	0.559836181860407844368410223978571593761444091796875	0.80584650266611357327661835370236076414585113525390625	0.4222549724984607788513812920427881181240081787109375	0.50512192260208277350130856575560756027698516845703125	-4.70527829032098	2.729584025720985	NKRF;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Teratocarcinoma_cell	1/592	0.451862107900328380249987958450219593942165374755859375	0.71638746425625188241070873118587769567966461181640625	0.406912506132551532456176346386200748383998870849609375	0.4947571681655638098362715027178637683391571044921875	-3.4336403478478097	2.7276090963485897	ABCA5
Ovary	16/16042	0.6388259154132625017297186786890961229801177978515625	0.82595673912017775197824676070013083517551422119140625	0.159923330713728273355656028797966428101062774658203125	0.259116282675407816338264410660485737025737762451171875	-5.787600443887676	2.5935585785365496	CADPS2;WDR69;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Epididymis	12/12472	0.678226240024997206745638322900049388408660888671875	0.84284425944854024503882783392327837646007537841796875	0.37557613819596757931407182695693336427211761474609375	0.48767005745325686660862629651091992855072021484375	-6.590480176171978	2.558914468215219	WDR69;ABCA5;RUSC1;RARS;SH3BGRL2;UBE3A;KPNA4;GRSF1;RAB3GAP1;LZTFL1;RAB11FIP5;CCDC28A
Oviduct	12/12240	0.6382722433764957958857166886446066200733184814453125	0.82595673912017775197824676070013083517551422119140625	0.337623957144417563558391748301801271736621856689453125	0.45490385804721522600146954573574475944042205810546875	-5.427521847958336	2.436905058424185	WDR69;ABCA5;RUSC1;RARS;SH3BGRL2;UBE3A;KPNA4;GRSF1;LZTFL1;RAB3GAP1;RAB11FIP5;CCDC28A
Bone_marrow	14/14508	0.70272160403789751814684905184549279510974884033203125	0.84707609826103380523676378288655541837215423583984375	0.321240603445660244386061776822316460311412811279296875	0.446943448272222931816344271283014677464962005615234375	-6.723726603308734	2.372093610038379	WDR69;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Breast	12/12084	0.61068055280166422260634817575919441878795623779296875	0.80584650266611357327661835370236076414585113525390625	0.313140887580108884247209743989515118300914764404296875	0.440461907804988339609764125270885415375232696533203125	-4.796633808497311	2.365610017533848	WDR69;ABCA5;RUSC1;RARS;SH3BGRL2;UBE3A;KPNA4;GRSF1;LZTFL1;RAB3GAP1;RAB11FIP5;CCDC28A
Pronephros	1/709	0.514327881784840901246980138239450752735137939453125	0.78373772462451951614781364696682430803775787353515625	0.4660270645280963908163585074362345039844512939453125	0.51870838486605508332871750099002383649349212646484375	-3.399225913691663	2.260125984037669	UBE3A
Seminal_vesicle	11/11672	0.70521558169031361984480099636130034923553466796875	0.84707609826103380523676378288655541837215423583984375	0.4342952079386395158877576250233687460422515869140625	0.50512192260208277350130856575560756027698516845703125	-6.285923396971647	2.1953696416723516	WDR69;ABCA5;RUSC1;SH3BGRL2;UBE3A;KPNA4;GRSF1;LZTFL1;RAB3GAP1;RAB11FIP5;CCDC28A
Bronchus	12/12644	0.706808208206757715430512689636088907718658447265625	0.84707609826103380523676378288655541837215423583984375	0.404766659965094033335475387502810917794704437255859375	0.4947571681655638098362715027178637683391571044921875	-6.160001486464427	2.13749541631208	WDR69;ABCA5;RUSC1;RARS;SH3BGRL2;UBE3A;KPNA4;GRSF1;RAB3GAP1;LZTFL1;RAB11FIP5;CCDC28A
Nasopharynx	12/12374	0.66152728519170811427585476849344559013843536376953125	0.834489875767193023392565009999088943004608154296875	0.3593323375978820788390066809370182454586029052734375	0.479109783463842753281625164163415320217609405517578125	-5.021506889069491	2.0749069777532814	WDR69;ABCA5;RUSC1;RARS;SH3BGRL2;UBE3A;KPNA4;GRSF1;RAB3GAP1;LZTFL1;RAB11FIP5;CCDC28A
Adult	1/918	0.609447609664946821084186012740246951580047607421875	0.80584650266611357327661835370236076414585113525390625	0.55806730435515994326323152563418261706829071044921875	0.5952717913121705617385259756701998412609100341796875	-3.9892662233941474	1.97549376926986	RARS
Esophagus	15/15560	0.7269097117788432260709896581829525530338287353515625	0.85428599502354229944245389560819603502750396728515625	0.290252524628867580869240327956504188477993011474609375	0.4174418331741016618963158180122263729572296142578125	-5.989046466029014	1.9102243496826974	CADPS2;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Tonsil	13/13827	0.74529077089717510329336391805554740130901336669921875	0.86724744249853102928682346828281879425048828125	0.40972077988710753349010929014184512197971343994140625	0.4947571681655638098362715027178637683391571044921875	-6.4776919285680785	1.9043173159903748	WDR69;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Vascular_system	1/894	0.599500135175969006695595453493297100067138671875	0.80584650266611357327661835370236076414585113525390625	0.548312849849559302839452357147820293903350830078125	0.58978188891381166936156432711868546903133392333984375	-3.546147225867718	1.8144184237043615	RARS
Trachea	1/882	0.5944365921118406337342321421601809561252593994140625	0.80584650266611357327661835370236076414585113525390625	0.5433599757596783152990838061668910086154937744140625	0.58978188891381166936156432711868546903133392333984375	-3.4725165180120663	1.806198999147373	SH3BGRL2
Uterine_cervix	11/11814	0.7274779176372352385016029074904508888721466064453125	0.85428599502354229944245389560819603502750396728515625	0.458708784596612073602983628006768412888050079345703125	0.515041442354090772681729504256509244441986083984375	-5.653911847490563	1.798914371915059	WDR69;ABCA5;RUSC1;RARS;SH3BGRL2;UBE3A;KPNA4;GRSF1;LZTFL1;RAB3GAP1;CCDC28A
Ascites	1/884	0.59528471818917927382841526195988990366458892822265625	0.80584650266611357327661835370236076414585113525390625	0.54418898887626310223453174330643378198146820068359375	0.58978188891381166936156432711868546903133392333984375	-3.425938792479007	1.7770874506740453	RARS
Smooth_muscle	9/9462	0.6649841197519819058214807228068821132183074951171875	0.834489875767193023392565009999088943004608154296875	0.44386198151015043844580532095278613269329071044921875	0.50727083601160050108092036680318415164947509765625	-4.278302399742739	1.7455136604402735	ABCA5;RUSC1;RARS;SH3BGRL2;UBE3A;KPNA4;GRSF1;RAB3GAP1;CCDC28A
Duodenum	15/15789	0.76846029782312441636094035857240669429302215576171875	0.87824034036928499968865935443318448960781097412109375	0.3322941007039637018039002214209176599979400634765625	0.452485583937312252356122144192340783774852752685546875	-6.3421381335852125	1.6703059569251444	CADPS2;WDR69;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Spleen	14/14937	0.7758605110990617337307639900245703756809234619140625	0.8788508444307956413155125119374133646488189697265625	0.399245562165363165885167973101488314568996429443359375	0.4947571681655638098362715027178637683391571044921875	-6.212758937280874	1.5766896732748577	CADPS2;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Gall_bladder	16/16366	0.70810267589008291100327596723218448460102081298828125	0.84707609826103380523676378288655541837215423583984375	0.2052245115119834262262799029485904611647129058837890625	0.305450435738766012949696460054838098585605621337890625	-4.0503799857159954	1.3980541603216396	CADPS2;WDR69;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Hippocampus	10/11325	0.7955810766112965115581801001098938286304473876953125	0.888969339491726184832032231497578322887420654296875	0.5690680952019777638639652650454081594944000244140625	0.59946956085710823014522929952363483607769012451171875	-6.0788508997324175	1.3901269262784237	ABCA5;RUSC1;RARS;SH3BGRL2;UBE3A;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5;CCDC28A
Urinary_bladder	15/16036	0.81015879987420003072173813052359037101268768310546875	0.888969339491726184832032231497578322887420654296875	0.381673662912004607594695926309213973581790924072265625	0.48767005745325686660862629651091992855072021484375	-5.877921434677616	1.2374494176966915	CADPS2;WDR69;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Pancreas	15/16051	0.8125735368791560109258398370002396404743194580078125	0.888969339491726184832032231497578322887420654296875	0.384802154709210475491687475368962623178958892822265625	0.48767005745325686660862629651091992855072021484375	-5.19612483208986	1.0784497954273011	CADPS2;WDR69;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Oral_mucosa	9/10627	0.8298221532288991841852521247346885502338409423828125	0.8925818118764630160200113095925189554691314697265625	0.6394676965405918789286943137994967401027679443359375	0.65481492125756612932008238203707151114940643310546875	-5.613591007044973	1.0471810155798011	ABCA5;RUSC1;RARS;SH3BGRL2;UBE3A;KPNA4;GRSF1;RAB3GAP1;CCDC28A
Stomach	15/16255	0.84395311038831544170335519083891995251178741455078125	0.89817102813489946289138288193498738110065460205078125	0.428740039787183224717637131107039749622344970703125	0.50512192260208277350130856575560756027698516845703125	-6.0238983178353225	1.0220046030373482	CADPS2;WDR69;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Cardiac_muscle	14/15135	0.80664051088006749612446810715482570230960845947265625	0.888969339491726184832032231497578322887420654296875	0.438035417256493697646391183297964744269847869873046875	0.50512192260208277350130856575560756027698516845703125	-4.674498867144389	1.0044431043535622	CADPS2;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Adrenal_gland	15/16140	0.8266041106093344748018125756061635911464691162109375	0.8925818118764630160200113095925189554691314697265625	0.4036577385019259889276099784183315932750701904296875	0.4947571681655638098362715027178637683391571044921875	-5.135960255942435	0.9780378505301068	CADPS2;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Bone	1/1374	0.75929367482654164245303718416835181415081024169921875	0.875581895295471479556681515532545745372772216796875	0.70969618314569837824734577225171960890293121337890625	0.72096120192578883045797510931151919066905975341796875	-3.294467884848706	0.9071865950872369	RARS
Rectum	13/14744	0.87144411835241364361337446098332293331623077392578125	0.91430202581236841297140927053987979888916015625	0.5845820366268059675718404832878150045871734619140625	0.6083455340506598307825925076031126081943511962890625	-4.794972007501357	0.6598051095006402	WDR69;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Liver	15/16290	0.8490523000337721892805120660341344773769378662109375	0.89817102813489946289138288193498738110065460205078125	0.43652774203679955977719373549916781485080718994140625	0.50512192260208277350130856575560756027698516845703125	-3.8350571501312247	0.6275476310215528	CADPS2;WDR69;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Lung	15/16585	0.88850008832617966003653009465779177844524383544921875	0.924617978095536585669833584688603878021240234375	0.504730097224217022500170060084201395511627197265625	0.55694355555775676425156461846199817955493927001953125	-5.271963162072494	0.623254289583314	CADPS2;WDR69;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Parathyroid_gland	8/10379	0.90156174380396192358233520280919037759304046630859375	0.929023277643809652914796970435418188571929931640625	0.76834253286520814985038896338664926588535308837890625	0.7743924740688712393676951251109130680561065673828125	-4.7025840128061045	0.4873134913012072	ABCA5;RUSC1;RARS;UBE3A;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Colon	15/16859	0.91923510285086196258674817727296613156795501708984375	0.93178721141492915069903801850159652531147003173828125	0.57136942519193123501963782473467290401458740234375	0.59946956085710823014522929952363483607769012451171875	-5.460205777064659	0.4598223004229884	CADPS2;WDR69;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Testis	16/17517	0.907249294574032916216310695745050907135009765625	0.929023277643809652914796970435418188571929931640625	0.45094690425340255846009540618979372084140777587890625	0.5108071127826152579842755585559643805027008056640625	-4.266238751621818	0.41526719211225255	CADPS2;WDR69;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Lateral_ventricle	9/11697	0.92564465003274609689043472826597280800342559814453125	0.93178721141492915069903801850159652531147003173828125	0.794240726709137145888917075353674590587615966796875	0.794240726709137145888917075353674590587615966796875	-4.702799732596057	0.36336118763975617	ABCA5;RUSC1;RARS;SH3BGRL2;UBE3A;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Kidney	15/16989	0.93178721141492915069903801850159652531147003173828125	0.93178721141492915069903801850159652531147003173828125	0.60370365729867980775225078104995191097259521484375	0.6231779688244436510302648457582108676433563232421875	-4.550988448400772	0.3215309942241367	CADPS2;WDR69;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
